TRANSACTION_ID,CREATED_AT,TRANSACTION_DATE,MERCHANT_ID,MERCHANT_CATEGORY,PRICING_PLAN,CUSTOMER_ID,CUSTOMER_COUNTRY,CUSTOMER_SEGMENT,ROUTE_ID,ROUTE_PROVIDER,CURRENCY,TRANSACTION_STATUS,FLAG_MISSING_MERCHANT,FLAG_ANOMALOUS_AMOUNT,GROSS_AMOUNT_NATIVE,FX_RATE_TO_USD,GROSS_AMOUNT_USD,GROSS_REVENUE_NATIVE,ROUTING_COST_NATIVE,SETTLED_AMOUNT_NATIVE,PROCESSOR_SETTLEMENT_FEE_NATIVE,CHARGEBACK_LOSS_NATIVE,CONTRIBUTION_PROFIT_USD
TXN_15C064BC,2026-08-15 03:23:00.000,2026-08-15,MERCH_002,SaaS_Services,Volume_Custom,CUST_0065,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,2622.30,0.740000,1940.5020,39.3345,65.8075,2556.74,65.56,0.00,-68.1044
TXN_DE5A8551,2026-08-28 18:49:00.000,2026-08-28,MERCH_006,Gaming,Volume_Custom,CUST_0141,IN,Enterprise_VIP,GW_AE_LOCAL,GulfPay,INR,AUTHORIZED,FALSE,FALSE,1811.70,0.012000,21.7404,27.1755,27.3255,0.00,0.00,0.00,-0.0018
TXN_FC50A15E,2026-09-11 07:47:00.000,2026-09-11,MERCH_016,SaaS_Services,Volume_Custom,CUST_0041,IN,Standard,GW_IN_LOCAL,PayFast,INR,AUTHORIZED,FALSE,FALSE,1600.93,0.012000,19.2112,24.0140,8.0547,1560.91,40.02,0.00,-0.2887
TXN_9A4829BC,2026-09-13 03:14:00.000,2026-09-13,MERCH_001,Gaming,Volume_Custom,CUST_0029,AE,Standard,GW_AE_LOCAL,GulfPay,AED,AUTHORIZED,FALSE,FALSE,1027.01,0.270000,277.2927,15.4052,15.5552,1001.33,25.68,0.00,-6.9741
TXN_50C2783A,2026-07-31 05:12:00.000,2026-07-31,MERCH_009,Retail_Tech,Tier_1_Default,CUST_0039,IN,Standard,GW_AE_LOCAL,GulfPay,INR,DECLINED,FALSE,FALSE,373.99,0.012000,4.4879,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_4D173A7D,2026-07-28 02:54:00.000,2026-07-28,MERCH_014,Gaming,Tier_1_Default,CUST_0014,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2957.80,0.270000,798.6060,73.9450,74.1950,0.00,0.00,0.00,-0.0675
TXN_7210692B,2026-09-02 04:26:00.000,2026-09-02,MERCH_024,Hospitality,Volume_Custom,CUST_0138,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2250.73,0.012000,27.0088,33.7610,56.5183,2194.46,56.27,0.00,-0.9483
TXN_17F5ACC9,2026-08-30 11:15:00.000,2026-08-30,MERCH_020,Retail_Tech,Volume_Custom,CUST_0091,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,3495.69,0.012000,41.9483,52.4354,87.6423,3408.30,87.39,0.00,-1.4712
TXN_2546921D,2026-08-26 14:26:00.000,2026-08-26,MERCH_010,Gaming,Volume_Custom,CUST_0094,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3873.91,0.270000,1045.9557,58.1087,97.0978,3777.06,96.85,0.00,-36.6766
TXN_B4941ED3,2026-08-05 20:29:00.000,2026-08-05,MERCH_001,Gaming,Volume_Custom,CUST_0124,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2034.58,0.270000,549.3366,30.5187,51.1145,1983.72,50.86,0.00,-19.2931
TXN_1BBBDECE,2026-08-21 05:16:00.000,2026-08-21,MERCH_020,Retail_Tech,Volume_Custom,CUST_0019,SG,Standard,GW_SG_LOCAL,SingaNet,SGD,AUTHORIZED,FALSE,FALSE,441.79,0.740000,326.9246,6.6269,5.4015,430.75,11.04,0.00,-7.2628
TXN_0267B136,2026-08-14 18:59:00.000,2026-08-14,MERCH_020,Retail_Tech,Volume_Custom,CUST_0078,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,DECLINED,FALSE,FALSE,2300.66,0.740000,1702.4884,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_9EC0F94B,2026-06-26 14:38:00.000,2026-06-26,MERCH_011,SaaS_Services,Tier_1_Default,CUST_0038,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,FAILED,FALSE,FALSE,3275.52,0.740000,2423.8848,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_C374A609,2026-07-01 20:56:00.000,2026-07-01,MERCH_002,SaaS_Services,Volume_Custom,CUST_0097,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,DECLINED,FALSE,FALSE,2439.89,0.740000,1805.5186,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_697139C7,2026-07-17 22:27:00.000,2026-07-17,MERCH_004,Gaming,Tier_1_Default,CUST_0020,AE,Standard,GW_SG_LOCAL,SingaNet,AED,AUTHORIZED,FALSE,FALSE,729.86,0.270000,197.0622,18.2465,8.8583,0.00,0.00,0.00,2.5348
TXN_50B29711,2026-09-03 23:59:00.000,2026-09-03,MERCH_006,Gaming,Volume_Custom,CUST_0030,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,1410.58,0.740000,1043.8292,21.1587,21.3087,1375.32,35.26,0.00,-26.2034
TXN_DF28D7E8,2026-08-30 06:11:00.000,2026-08-30,MERCH_024,Hospitality,Volume_Custom,CUST_0138,IN,SMB,GW_SG_LOCAL,SingaNet,INR,DECLINED,FALSE,FALSE,1609.13,0.012000,19.3096,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_4A161BC2,2026-08-23 04:50:00.000,2026-08-23,MERCH_023,Retail_Tech,Volume_Custom,CUST_0078,SG,Standard,GW_IN_LOCAL,PayFast,SGD,AUTHORIZED,FALSE,FALSE,376.11,0.740000,278.3214,5.6417,1.9306,366.71,9.40,0.00,-4.2098
TXN_956DA890,2026-08-31 18:06:00.000,2026-08-31,MERCH_024,Hospitality,Volume_Custom,CUST_0063,AE,SMB,GW_SG_LOCAL,SingaNet,AED,AUTHORIZED,FALSE,FALSE,1370.17,0.270000,369.9459,20.5526,16.5420,1335.92,34.25,0.00,-8.1647
TXN_71901C35,2026-08-28 12:37:00.000,2026-08-28,MERCH_001,Gaming,Volume_Custom,CUST_0130,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,3766.22,0.012000,45.1946,56.4933,94.4055,3672.06,94.16,0.00,-1.5849
TXN_C2630B6B,2026-09-05 20:21:00.000,2026-09-05,MERCH_023,Retail_Tech,Volume_Custom,CUST_0119,SG,SMB,GW_IN_LOCAL,PayFast,SGD,DECLINED,FALSE,FALSE,638.07,0.740000,472.1718,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_750143A1,2026-08-21 21:05:00.000,2026-08-21,MERCH_002,SaaS_Services,Volume_Custom,CUST_0038,SG,Standard,GW_SG_LOCAL,SingaNet,SGD,FAILED,FALSE,FALSE,1778.02,0.740000,1315.7348,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_995D23FA,2026-09-03 14:28:00.000,2026-09-03,MERCH_001,Gaming,Volume_Custom,CUST_0141,IN,Enterprise_VIP,GW_AE_LOCAL,GulfPay,INR,AUTHORIZED,FALSE,FALSE,1099.94,0.012000,13.1993,16.4991,16.6491,1072.44,27.50,0.00,-0.3318
TXN_0D5962C3,2026-09-10 17:29:00.000,2026-09-10,MERCH_006,Gaming,Volume_Custom,CUST_0028,AE,Standard,GW_AE_LOCAL,GulfPay,AED,AUTHORIZED,FALSE,FALSE,1140.15,0.270000,307.8405,17.1023,17.2523,1111.65,28.50,0.00,-7.7355
TXN_3B376DA1,2026-07-25 23:09:00.000,2026-07-25,MERCH_010,Gaming,Volume_Custom,CUST_0144,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,1240.59,0.740000,918.0366,18.6089,18.7589,1209.58,31.01,0.00,-23.0584
TXN_1DCE5651,2026-08-07 07:31:00.000,2026-08-07,MERCH_024,Hospitality,Volume_Custom,CUST_0076,IN,SMB,GW_SG_LOCAL,SingaNet,INR,AUTHORIZED,FALSE,FALSE,40.67,0.012000,0.4880,0.6101,0.5880,39.65,1.02,0.00,-0.0120
TXN_10965CF8,2026-07-24 10:17:00.000,2026-07-24,MERCH_014,Gaming,Tier_1_Default,CUST_0094,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3059.00,0.270000,825.9300,76.4750,76.7250,2982.52,76.48,3059.00,-846.6471
TXN_A761E329,2026-08-03 09:52:00.000,2026-08-03,MERCH_023,Retail_Tech,Volume_Custom,CUST_0150,SG,Standard,GW_IN_LOCAL,PayFast,SGD,AUTHORIZED,FALSE,TRUE,0.00,0.740000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_81C797C9,2026-09-03 14:41:00.000,2026-09-03,MERCH_020,Retail_Tech,Volume_Custom,CUST_0032,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2817.65,0.270000,760.7655,42.2648,70.6913,2747.21,70.44,0.00,-26.6940
TXN_7E73368A,2026-08-07 17:04:00.000,2026-08-07,MERCH_006,Gaming,Volume_Custom,CUST_0101,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,1423.13,0.740000,1053.1162,21.3470,21.4970,1394.68,28.46,1423.13,-1074.2876
TXN_34FCA2D5,2026-09-07 13:33:00.000,2026-09-07,MERCH_023,Retail_Tech,Volume_Custom,CUST_0052,IN,SMB,GW_IN_LOCAL,PayFast,INR,FAILED,FALSE,TRUE,-490.82,0.012000,-5.8898,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_0ED10DE8,2026-08-30 02:39:00.000,2026-08-30,MERCH_024,Hospitality,Volume_Custom,CUST_0061,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2297.86,0.012000,27.5743,34.4679,57.6965,2240.41,57.45,0.00,-0.9681
TXN_3342EF0B,2026-08-31 21:51:00.000,2026-08-31,MERCH_006,Gaming,Volume_Custom,CUST_0080,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,93.22,0.740000,68.9828,1.3983,1.5483,90.89,2.33,0.00,-1.8352
TXN_93B9F1CD,2026-08-28 11:05:00.000,2026-08-28,MERCH_001,Gaming,Volume_Custom,CUST_0092,IN,SMB,GW_AE_LOCAL,GulfPay,INR,FAILED,FALSE,FALSE,1845.79,0.012000,22.1495,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_D2169EC1,2026-08-27 23:32:00.000,2026-08-27,MERCH_023,Retail_Tech,Volume_Custom,CUST_0067,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3379.49,0.270000,912.4623,50.6924,84.7373,3295.00,84.49,0.00,-32.0044
TXN_4DB8F894,2026-07-22 08:18:00.000,2026-07-22,MERCH_017,Retail_Tech,IC_Plus,CUST_0021,AE,Standard,GW_IN_LOCAL,PayFast,AED,FAILED,FALSE,FALSE,323.80,0.270000,87.4260,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_CDA915F1,2026-06-16 10:35:00.000,2026-06-16,MERCH_016,SaaS_Services,Volume_Custom,CUST_0145,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,3118.68,0.740000,2307.8232,46.7802,78.2170,0.00,0.00,0.00,-23.2632
TXN_CD1054F2,2026-06-28 02:36:00.000,2026-06-28,MERCH_014,Gaming,Tier_1_Default,CUST_0127,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,DECLINED,FALSE,FALSE,2044.71,0.012000,24.5365,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_C6891CC4,2026-07-06 11:55:00.000,2026-07-06,MERCH_002,SaaS_Services,Volume_Custom,CUST_0041,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,DECLINED,FALSE,FALSE,2585.32,0.012000,31.0238,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_BD84D59B,2026-08-26 05:02:00.000,2026-08-26,MERCH_006,Gaming,Volume_Custom,CUST_0061,IN,Standard,GW_AE_LOCAL,GulfPay,INR,AUTHORIZED,FALSE,FALSE,797.11,0.012000,9.5653,11.9567,12.1067,777.18,19.93,0.00,-0.2410
TXN_6CA472CC,2026-08-19 20:33:00.000,2026-08-19,MERCH_016,SaaS_Services,Volume_Custom,CUST_0019,SG,Standard,GW_IN_LOCAL,PayFast,SGD,DECLINED,FALSE,FALSE,310.66,0.740000,229.8884,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_F96609E2,2026-07-09 21:26:00.000,2026-07-09,MERCH_003,SaaS_Services,Tier_1_Default,CUST_0023,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,3041.91,0.012000,36.5029,76.0478,76.2978,2965.86,76.05,0.00,-0.9156
TXN_0E43D94D,2026-08-07 15:19:00.000,2026-08-07,MERCH_023,Retail_Tech,Volume_Custom,CUST_0062,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2575.54,0.270000,695.3958,38.6331,64.6385,2511.15,64.39,0.00,-24.4068
TXN_BBD0B433,2026-07-06 21:19:00.000,2026-07-06,MERCH_011,SaaS_Services,Tier_1_Default,CUST_0131,AE,Standard,GW_SG_LOCAL,SingaNet,AED,AUTHORIZED,FALSE,FALSE,1271.39,0.270000,343.2753,31.7848,15.3567,1239.61,31.78,1271.39,-347.4203
TXN_636A015B,2026-07-11 15:00:00.000,2026-07-11,MERCH_017,Retail_Tech,IC_Plus,CUST_0149,AE,Standard,GW_IN_LOCAL,PayFast,AED,AUTHORIZED,FALSE,FALSE,1218.25,0.270000,328.9275,21.9285,6.1413,1187.79,30.46,0.00,-3.9616
TXN_35118275,2026-08-15 09:22:00.000,2026-08-15,MERCH_001,Gaming,Volume_Custom,CUST_0101,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,306.02,0.740000,226.4548,4.5903,4.7403,298.37,7.65,0.00,-5.7720
TXN_E65F886D,2026-07-28 15:45:00.000,2026-07-28,MERCH_007,SaaS_Services,IC_Plus,CUST_0088,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,3328.47,0.012000,39.9416,59.9125,83.4618,3245.26,83.21,0.00,-1.2811
TXN_86D698C6,2026-09-03 02:37:00.000,2026-09-03,MERCH_023,Retail_Tech,Volume_Custom,CUST_0103,AE,Standard,GW_IN_LOCAL,PayFast,AED,AUTHORIZED,FALSE,FALSE,370.28,0.270000,99.9756,5.5542,1.9014,361.02,9.26,0.00,-1.5139
TXN_48424578,2026-08-21 20:16:00.000,2026-08-21,MERCH_020,Retail_Tech,Volume_Custom,CUST_0090,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2221.72,0.270000,599.8644,33.3258,55.7930,2166.18,55.54,0.00,-21.0619
TXN_1BEFE6CA,2026-07-09 01:24:00.000,2026-07-09,MERCH_003,SaaS_Services,Tier_1_Default,CUST_0027,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2610.83,0.270000,704.9241,65.2708,65.5208,2545.56,65.27,0.00,-17.6904
TXN_6A5C271F,2026-08-18 10:58:00.000,2026-08-18,MERCH_016,SaaS_Services,Volume_Custom,CUST_0081,SG,SMB,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,3831.31,0.740000,2835.1694,57.4697,96.0328,3754.68,76.62,0.00,-85.2355
TXN_1E5DA353,2026-09-07 15:22:00.000,2026-09-07,MERCH_023,Retail_Tech,Volume_Custom,CUST_0092,IN,SMB,GW_IN_LOCAL,PayFast,INR,AUTHORIZED,FALSE,FALSE,1380.32,0.012000,16.5638,20.7048,6.9516,1345.81,34.51,0.00,-0.2491
TXN_F080CE21,2026-08-07 02:52:00.000,2026-08-07,MERCH_001,Gaming,Volume_Custom,CUST_0085,IN,Standard,GW_AE_LOCAL,GulfPay,INR,DECLINED,FALSE,FALSE,998.50,0.012000,11.9820,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_1F8637A1,2026-09-04 14:56:00.000,2026-09-04,MERCH_010,Gaming,Volume_Custom,CUST_0014,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2443.12,0.270000,659.6424,36.6468,61.3280,2382.04,61.08,0.00,-23.1555
TXN_7140687C,2026-07-19 12:25:00.000,2026-07-19,MERCH_024,Hospitality,Volume_Custom,CUST_0136,IN,Standard,GW_SG_LOCAL,SingaNet,INR,AUTHORIZED,FALSE,FALSE,1640.99,0.012000,19.6919,24.6149,19.7919,1599.97,41.02,0.00,-0.4344
TXN_26A2AA9A,2026-08-29 11:32:00.000,2026-08-29,MERCH_010,Gaming,Volume_Custom,CUST_0047,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,2527.24,0.740000,1870.1576,37.9086,63.4310,2464.06,63.18,0.00,-65.6398
TXN_5E922AF2,2026-08-21 11:25:00.000,2026-08-21,MERCH_010,Gaming,Volume_Custom,CUST_0021,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,FAILED,FALSE,FALSE,2716.73,0.270000,733.5171,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_7B5CA53C,2026-08-02 09:41:00.000,2026-08-02,MERCH_006,Gaming,Volume_Custom,CUST_0033,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3858.00,0.270000,1041.6600,57.8700,96.7000,3761.55,96.45,0.00,-36.5256
TXN_A2582AD8,2026-08-08 20:34:00.000,2026-08-08,MERCH_006,Gaming,Volume_Custom,CUST_0111,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2335.13,0.270000,630.4851,35.0270,58.6283,2276.75,58.38,0.00,-22.1350
TXN_DB89E0FF,2026-06-21 04:49:00.000,2026-06-21,MERCH_010,Gaming,Volume_Custom,CUST_0017,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,2627.66,0.740000,1944.4684,39.4149,65.9415,2561.97,65.69,0.00,-68.2403
TXN_DFC957F7,2026-08-13 22:36:00.000,2026-08-13,MERCH_024,Hospitality,Volume_Custom,CUST_0132,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3752.63,0.270000,1013.2101,56.2895,94.0658,3658.81,93.82,0.00,-35.5310
TXN_E476D885,2026-08-12 10:34:00.000,2026-08-12,MERCH_006,Gaming,Volume_Custom,CUST_0047,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,1320.62,0.740000,977.2588,19.8093,19.9593,1287.60,33.02,0.00,-24.5458
TXN_58E787E2,2026-08-06 04:21:00.000,2026-08-06,MERCH_010,Gaming,Volume_Custom,CUST_0073,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2957.71,0.012000,35.4925,44.3657,74.1928,2883.77,73.94,0.00,-1.2452
TXN_276FFA84,2026-09-11 23:23:00.000,2026-09-11,MERCH_024,Hospitality,Volume_Custom,CUST_0097,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,2685.12,0.740000,1986.9888,40.2768,67.3780,2617.99,67.13,2685.12,-2056.7199
TXN_74B399FF,2026-08-15 17:21:00.000,2026-08-15,MERCH_024,Hospitality,Volume_Custom,CUST_0129,SG,Standard,GW_SG_LOCAL,SingaNet,SGD,AUTHORIZED,FALSE,FALSE,729.25,0.740000,539.6450,10.9388,8.8510,711.02,18.23,0.00,-11.9453
TXN_57AA2905,2026-09-07 07:18:00.000,2026-09-07,MERCH_010,Gaming,Volume_Custom,CUST_0146,AE,Standard,GW_AE_LOCAL,GulfPay,AED,AUTHORIZED,FALSE,FALSE,776.10,0.270000,209.5470,11.6415,11.7915,756.70,19.40,0.00,-5.2785
TXN_201AFA4E,2026-08-10 04:41:00.000,2026-08-10,MERCH_002,SaaS_Services,Volume_Custom,CUST_0111,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3154.60,0.270000,851.7420,47.3190,79.1150,3091.50,63.10,0.00,-25.6219
TXN_2CF90DC4,2026-09-08 17:19:00.000,2026-09-08,MERCH_006,Gaming,Volume_Custom,CUST_0106,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,DECLINED,FALSE,FALSE,3535.89,0.270000,954.6903,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_1DC47245,2026-06-24 01:17:00.000,2026-06-24,MERCH_020,Retail_Tech,Volume_Custom,CUST_0125,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2475.95,0.012000,29.7114,37.1393,62.1488,2414.05,61.90,0.00,-1.0429
TXN_59F968C0,2026-08-05 20:23:00.000,2026-08-05,MERCH_024,Hospitality,Volume_Custom,CUST_0112,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,3327.07,0.012000,39.9248,49.9061,83.4268,3243.89,83.18,0.00,-1.4004
TXN_FF2D2A15,2026-08-13 21:19:00.000,2026-08-13,MERCH_016,SaaS_Services,Volume_Custom,CUST_0096,AE,Standard,GW_IN_LOCAL,PayFast,AED,AUTHORIZED,FALSE,FALSE,1756.32,0.270000,474.2064,26.3448,8.8316,1712.41,43.91,0.00,-7.1271
TXN_C99D72C0,2026-08-14 14:01:00.000,2026-08-14,MERCH_024,Hospitality,Volume_Custom,CUST_0041,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,DECLINED,FALSE,FALSE,3878.66,0.012000,46.5439,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_5465051E,2026-07-15 20:50:00.000,2026-07-15,MERCH_025,Hospitality,IC_Plus,CUST_0001,IN,Standard,GW_AE_LOCAL,GulfPay,INR,AUTHORIZED,FALSE,FALSE,1801.22,0.012000,21.6146,32.4220,27.1683,1756.19,45.03,0.00,-0.4773
TXN_BC930F0A,2026-08-11 18:13:00.000,2026-08-11,MERCH_002,SaaS_Services,Volume_Custom,CUST_0076,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,3139.64,0.012000,37.6757,47.0946,78.7410,3061.15,78.49,0.00,-1.3216
TXN_84D9A0BD,2026-09-12 06:37:00.000,2026-09-12,MERCH_023,Retail_Tech,Volume_Custom,CUST_0053,SG,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,SGD,DECLINED,FALSE,FALSE,3937.91,0.740000,2914.0534,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_9CB7C4E4,2026-09-12 15:45:00.000,2026-09-12,MERCH_024,Hospitality,Volume_Custom,CUST_0062,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2016.60,0.270000,544.4820,30.2490,50.6650,1966.19,50.41,0.00,-19.1230
TXN_6F1B1B40,2026-08-04 14:17:00.000,2026-08-04,MERCH_016,SaaS_Services,Volume_Custom,CUST_0089,AE,SMB,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3207.02,0.270000,865.8954,48.1053,80.4255,3126.84,80.18,0.00,-30.3751
TXN_CB348513,2026-08-22 04:43:00.000,2026-08-22,MERCH_010,Gaming,Volume_Custom,CUST_0019,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,1927.56,0.740000,1426.3944,28.9134,29.0634,1879.37,48.19,0.00,-35.7716
TXN_A301F574,2026-08-14 12:40:00.000,2026-08-14,MERCH_010,Gaming,Volume_Custom,CUST_0127,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,DECLINED,FALSE,FALSE,3385.11,0.012000,40.6213,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_596E67CC,2026-07-24 04:15:00.000,2026-07-24,MERCH_010,Gaming,Volume_Custom,CUST_0120,IN,Standard,GW_AE_LOCAL,GulfPay,INR,AUTHORIZED,FALSE,FALSE,1098.44,0.012000,13.1813,16.4766,16.6266,0.00,0.00,0.00,-0.0018
TXN_BE533BF9,2026-07-30 17:31:00.000,2026-07-30,MERCH_019,SaaS_Services,Tier_1_Default,CUST_0143,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,DECLINED,FALSE,FALSE,3786.19,0.270000,1022.2713,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_EF301FA0,2026-06-23 07:34:00.000,2026-06-23,MERCH_025,Hospitality,IC_Plus,CUST_0094,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,DECLINED,FALSE,FALSE,3722.58,0.270000,1005.0966,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_9BEA965A,2026-08-08 14:09:00.000,2026-08-08,MERCH_010,Gaming,Volume_Custom,CUST_0142,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,950.75,0.740000,703.5550,14.2613,14.4113,0.00,0.00,0.00,-0.1110
TXN_DD9D8117,2026-07-28 02:47:00.000,2026-07-28,MERCH_011,SaaS_Services,Tier_1_Default,CUST_0089,AE,SMB,GW_SG_LOCAL,SingaNet,AED,AUTHORIZED,FALSE,TRUE,-43.90,0.270000,-11.8530,0.0000,0.0000,-42.80,-1.10,0.00,0.2970
TXN_B3D09F6A,2026-09-13 22:11:00.000,2026-09-13,MERCH_023,Retail_Tech,Volume_Custom,CUST_0121,SG,SMB,GW_IN_LOCAL,PayFast,SGD,AUTHORIZED,FALSE,FALSE,162.83,0.740000,120.4942,2.4425,0.8642,159.58,3.26,0.00,-1.2445
TXN_73EE2189,2026-08-17 16:07:00.000,2026-08-17,MERCH_002,SaaS_Services,Volume_Custom,CUST_0135,IN,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2825.09,0.012000,33.9011,42.3764,70.8773,2754.46,70.63,0.00,-1.1896
TXN_4BE76EAA,2026-08-19 15:18:00.000,2026-08-19,MERCH_006,Gaming,Volume_Custom,CUST_0142,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,85.83,0.740000,63.5142,1.2875,1.4375,83.68,2.15,0.00,-1.7020
TXN_3A104978,2026-08-27 07:21:00.000,2026-08-27,MERCH_006,Gaming,Volume_Custom,CUST_0028,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,DECLINED,FALSE,FALSE,2911.67,0.270000,786.1509,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_8D2692E5,2026-07-16 18:00:00.000,2026-07-16,MERCH_008,Retail_Tech,Tier_1_Default,CUST_0089,AE,SMB,GW_IN_LOCAL,PayFast,AED,DECLINED,FALSE,FALSE,958.18,0.270000,258.7086,0.0000,0.0000,0.00,0.00,0.00,0.0000
